date,covid symptoms,isPartial,State
2020-06-11,27,False,MT
2020-06-12,43,False,MT
2020-06-13,0,False,MT
2020-06-14,30,False,MT
2020-06-15,26,False,MT
2020-06-16,32,False,MT
2020-06-17,25,False,MT
2020-06-18,33,False,MT
2020-06-19,14,False,MT
2020-06-20,17,False,MT
2020-06-21,33,False,MT
2020-06-22,41,False,MT
2020-06-23,39,False,MT
2020-06-24,41,False,MT
2020-06-25,18,False,MT
2020-06-26,33,False,MT
2020-06-27,54,False,MT
2020-06-28,48,False,MT
2020-06-29,49,False,MT
2020-06-30,55,False,MT
2020-07-01,100,False,MT
2020-07-02,64,False,MT
2020-07-03,60,False,MT
2020-07-04,34,False,MT
2020-07-05,24,False,MT
2020-07-06,58,False,MT
2020-07-07,46,False,MT
2020-07-08,75,False,MT
2020-07-09,69,False,MT
2020-07-10,56,False,MT
2020-07-11,49,False,MT
2020-07-12,63,False,MT
2020-07-13,48,False,MT
2020-07-14,49,False,MT
2020-07-15,45,False,MT
2020-07-16,32,False,MT
2020-07-17,56,False,MT
2020-07-18,39,False,MT
2020-07-19,53,False,MT
2020-07-20,27,False,MT
2020-07-21,54,False,MT
2020-07-22,39,False,MT
2020-07-23,22,False,MT
2020-07-24,46,False,MT
2020-07-25,22,False,MT
2020-07-26,50,False,MT
2020-07-27,45,False,MT
2020-07-28,27,False,MT
2020-07-29,53,False,MT
2020-07-30,34,False,MT
2020-07-31,35,False,MT
2020-08-01,27,False,MT
2020-08-02,32,False,MT
2020-08-03,20,False,MT
2020-08-04,26,False,MT
2020-08-05,47,False,MT
2020-08-06,31,False,MT
2020-08-07,37,False,MT
2020-08-08,32,False,MT
2020-08-09,43,False,MT
2020-08-10,48,False,MT
2020-08-11,31,False,MT
2020-08-12,31,False,MT
2020-08-13,18,False,MT
2020-08-14,49,False,MT
2020-08-15,33,False,MT
2020-08-16,27,False,MT
2020-08-17,22,False,MT
2020-08-18,26,False,MT
2020-08-19,13,False,MT
2020-08-20,33,False,MT
2020-08-21,14,False,MT
2020-08-22,31,False,MT
2020-08-23,31,False,MT
2020-08-24,26,False,MT
2020-08-25,25,False,MT
2020-08-26,21,False,MT
2020-08-27,32,False,MT
2020-08-28,27,False,MT
2020-08-29,27,False,MT
2020-08-30,30,False,MT
2020-08-31,59,False,MT
2020-09-01,32,False,MT
2020-09-02,29,False,MT
2020-09-03,32,False,MT
2020-09-04,27,False,MT
2020-09-05,42,False,MT
2020-09-06,26,False,MT
2020-09-07,22,False,MT
2020-09-08,24,False,MT
2020-09-09,19,False,MT
2020-09-10,34,False,MT
2020-09-11,46,False,MT
2020-09-12,21,False,MT
2020-09-13,34,False,MT
2020-09-14,43,False,MT
2020-09-15,28,False,MT
2020-09-16,41,False,MT
2020-09-17,33,False,MT
2020-09-18,30,False,MT
2020-09-19,20,False,MT
2020-09-20,58,False,MT
2020-09-21,66,False,MT
2020-09-22,46,False,MT
2020-09-23,30,False,MT
2020-09-24,37,False,MT
2020-09-25,47,False,MT
2020-09-26,64,False,MT
2020-09-27,62,False,MT
2020-09-28,82,False,MT
2020-09-29,42,False,MT
2020-09-30,45,False,MT
2020-10-01,24,False,MT
2020-10-02,71,False,MT
2020-10-03,89,False,MT
2020-10-04,53,False,MT
2020-10-05,82,False,MT
2020-10-06,81,False,MT
2020-10-07,50,False,MT
2020-03-22,42,False,NE
2020-03-23,44,False,NE
2020-03-24,66,False,NE
2020-03-25,42,False,NE
2020-03-26,73,False,NE
2020-03-27,71,False,NE
2020-03-28,40,False,NE
2020-03-29,42,False,NE
2020-03-30,62,False,NE
2020-03-31,47,False,NE
2020-04-01,57,False,NE
2020-04-02,40,False,NE
2020-04-03,42,False,NE
2020-04-04,66,False,NE
2020-04-05,39,False,NE
2020-04-06,64,False,NE
2020-04-07,44,False,NE
2020-04-08,32,False,NE
2020-04-09,47,False,NE
2020-04-10,38,False,NE
2020-04-11,32,False,NE
2020-04-12,28,False,NE
2020-04-13,41,False,NE
2020-04-14,28,False,NE
2020-04-15,32,False,NE
2020-04-16,26,False,NE
2020-04-17,26,False,NE
2020-04-18,21,False,NE
2020-04-19,13,False,NE
2020-04-20,22,False,NE
2020-04-21,14,False,NE
2020-04-22,16,False,NE
2020-04-23,25,False,NE
2020-04-24,22,False,NE
2020-04-25,28,False,NE
2020-04-26,16,False,NE
2020-04-27,27,False,NE
2020-04-28,31,False,NE
2020-04-29,16,False,NE
2020-04-30,32,False,NE
2020-05-01,28,False,NE
2020-05-02,21,False,NE
2020-05-03,14,False,NE
2020-05-04,22,False,NE
2020-05-05,33,False,NE
2020-05-06,31,False,NE
2020-05-07,24,False,NE
2020-05-08,39,False,NE
2020-05-09,31,False,NE
2020-05-10,29,False,NE
2020-05-11,34,False,NE
2020-05-12,34,False,NE
2020-05-13,36,False,NE
2020-05-14,25,False,NE
2020-05-15,12,False,NE
2020-05-16,34,False,NE
2020-05-17,16,False,NE
2020-05-18,33,False,NE
2020-05-19,31,False,NE
2020-05-20,43,False,NE
2020-05-21,17,False,NE
2020-05-22,36,False,NE
2020-05-23,17,False,NE
2020-05-24,30,False,NE
2020-05-25,41,False,NE
2020-05-26,31,False,NE
2020-05-27,19,False,NE
2020-05-28,34,False,NE
2020-05-29,28,False,NE
2020-05-30,21,False,NE
2020-05-31,22,False,NE
2020-06-01,39,False,NE
2020-06-02,22,False,NE
2020-06-03,33,False,NE
2020-06-04,19,False,NE
2020-06-05,21,False,NE
2020-06-06,37,False,NE
2020-06-07,33,False,NE
2020-06-08,23,False,NE
2020-06-09,34,False,NE
2020-06-10,17,False,NE
2020-06-11,38,False,NE
2020-06-12,31,False,NE
2020-06-13,24,False,NE
2020-06-14,23,False,NE
2020-06-15,37,False,NE
2020-06-16,39,False,NE
2020-06-17,23,False,NE
2020-06-18,35,False,NE
2020-06-19,23,False,NE
2020-06-20,38,False,NE
2020-06-21,23,False,NE
2020-06-22,35,False,NE
2020-06-23,28,False,NE
2020-06-24,31,False,NE
2020-06-25,54,False,NE
2020-06-26,45,False,NE
2020-06-27,39,False,NE
2020-06-28,38,False,NE
2020-06-29,84,False,NE
2020-06-30,82,False,NE
2020-07-01,53,False,NE
2020-07-02,58,False,NE
2020-07-03,41,False,NE
2020-07-04,37,False,NE
2020-07-05,49,False,NE
2020-07-06,56,False,NE
2020-07-07,57,False,NE
2020-07-08,58,False,NE
2020-07-09,61,False,NE
2020-07-10,56,False,NE
2020-07-11,39,False,NE
2020-07-12,46,False,NE
2020-07-13,54,False,NE
2020-07-14,83,False,NE
2020-07-15,79,False,NE
2020-07-16,79,False,NE
2020-07-17,57,False,NE
2020-07-18,49,False,NE
2020-07-19,40,False,NE
2020-07-20,37,False,NE
2020-07-21,40,False,NE
2020-07-22,37,False,NE
2020-07-23,56,False,NE
2020-07-24,35,False,NE
2020-07-25,45,False,NE
2020-07-26,53,False,NE
2020-07-27,60,False,NE
2020-07-28,55,False,NE
2020-07-29,47,False,NE
2020-07-30,42,False,NE
2020-07-31,74,False,NE
2020-08-01,46,False,NE
2020-08-02,75,False,NE
2020-08-03,58,False,NE
2020-08-04,47,False,NE
2020-08-05,58,False,NE
2020-08-06,49,False,NE
2020-08-07,46,False,NE
2020-08-08,39,False,NE
2020-08-09,57,False,NE
2020-08-10,73,False,NE
2020-08-11,38,False,NE
2020-08-12,81,False,NE
2020-08-13,57,False,NE
2020-08-14,43,False,NE
2020-08-15,27,False,NE
2020-08-16,47,False,NE
2020-08-17,62,False,NE
2020-08-18,54,False,NE
2020-08-19,37,False,NE
2020-08-20,36,False,NE
2020-08-21,41,False,NE
2020-08-22,24,False,NE
2020-08-23,41,False,NE
2020-08-24,39,False,NE
2020-08-25,46,False,NE
2020-08-26,44,False,NE
2020-08-27,46,False,NE
2020-08-28,42,False,NE
2020-08-29,40,False,NE
2020-08-30,81,False,NE
2020-08-31,34,False,NE
2020-09-01,35,False,NE
2020-09-02,49,False,NE
2020-09-03,42,False,NE
2020-09-04,36,False,NE
2020-09-05,50,False,NE
2020-09-06,36,False,NE
2020-09-07,42,False,NE
2020-09-08,41,False,NE
2020-09-09,39,False,NE
2020-09-10,27,False,NE
2020-09-11,42,False,NE
2020-09-12,17,False,NE
2020-09-13,58,False,NE
2020-09-14,49,False,NE
2020-09-15,28,False,NE
2020-09-16,39,False,NE
2020-09-17,38,False,NE
2020-09-18,44,False,NE
2020-09-19,43,False,NE
2020-09-20,34,False,NE
2020-09-21,53,False,NE
2020-09-22,68,False,NE
2020-09-23,67,False,NE
2020-09-24,38,False,NE
2020-09-25,43,False,NE
2020-09-26,36,False,NE
2020-09-27,62,False,NE
2020-09-28,41,False,NE
2020-09-29,44,False,NE
2020-09-30,44,False,NE
2020-10-01,42,False,NE
2020-10-02,50,False,NE
2020-10-03,55,False,NE
2020-10-04,100,False,NE
2020-10-05,69,False,NE
2020-10-06,80,False,NE
2020-10-07,56,False,NE
2020-03-22,35,False,NV
2020-03-23,53,False,NV
2020-03-24,52,False,NV
2020-03-25,57,False,NV
2020-03-26,45,False,NV
2020-03-27,47,False,NV
2020-03-28,42,False,NV
2020-03-29,77,False,NV
2020-03-30,46,False,NV
2020-03-31,63,False,NV
2020-04-01,58,False,NV
2020-04-02,49,False,NV
2020-04-03,35,False,NV
2020-04-04,69,False,NV
2020-04-05,53,False,NV
2020-04-06,63,False,NV
2020-04-07,41,False,NV
2020-04-08,30,False,NV
2020-04-09,29,False,NV
2020-04-10,35,False,NV
2020-04-11,31,False,NV
2020-04-12,30,False,NV
2020-04-13,32,False,NV
2020-04-14,17,False,NV
2020-04-15,26,False,NV
2020-04-16,13,False,NV
2020-04-17,22,False,NV
2020-04-18,15,False,NV
2020-04-19,40,False,NV
2020-04-20,25,False,NV
2020-04-21,24,False,NV
2020-04-22,15,False,NV
2020-04-23,25,False,NV
2020-04-24,21,False,NV
2020-04-25,17,False,NV
2020-04-26,27,False,NV
2020-04-27,28,False,NV
2020-04-28,36,False,NV
2020-04-29,26,False,NV
2020-04-30,34,False,NV
2020-05-01,31,False,NV
2020-05-02,17,False,NV
2020-05-03,8,False,NV
2020-05-04,27,False,NV
2020-05-05,18,False,NV
2020-05-06,24,False,NV
2020-05-07,15,False,NV
2020-05-08,21,False,NV
2020-05-09,21,False,NV
2020-05-10,19,False,NV
2020-05-11,21,False,NV
2020-05-12,19,False,NV
2020-05-13,17,False,NV
2020-05-14,20,False,NV
2020-05-15,27,False,NV
2020-05-16,15,False,NV
2020-05-17,21,False,NV
2020-05-18,21,False,NV
2020-05-19,19,False,NV
2020-05-20,29,False,NV
2020-05-21,21,False,NV
2020-05-22,16,False,NV
2020-05-23,22,False,NV
2020-05-24,12,False,NV
2020-05-25,22,False,NV
2020-05-26,21,False,NV
2020-05-27,12,False,NV
2020-05-28,14,False,NV
2020-05-29,16,False,NV
2020-05-30,25,False,NV
2020-05-31,11,False,NV
2020-06-01,19,False,NV
2020-06-02,9,False,NV
2020-06-03,13,False,NV
2020-06-04,17,False,NV
2020-06-05,15,False,NV
2020-06-06,10,False,NV
2020-06-07,14,False,NV
2020-06-08,16,False,NV
2020-06-09,15,False,NV
2020-06-10,19,False,NV
2020-06-11,15,False,NV
2020-06-12,14,False,NV
2020-06-13,21,False,NV
2020-06-14,17,False,NV
2020-06-15,14,False,NV
2020-06-16,26,False,NV
2020-06-17,17,False,NV
2020-06-18,38,False,NV
2020-06-19,25,False,NV
2020-06-20,43,False,NV
2020-06-21,24,False,NV
2020-06-22,31,False,NV
2020-06-23,42,False,NV
2020-06-24,38,False,NV
2020-06-25,49,False,NV
2020-06-26,65,False,NV
2020-06-27,43,False,NV
2020-06-28,40,False,NV
2020-06-29,56,False,NV
2020-06-30,100,False,NV
2020-07-01,83,False,NV
2020-07-02,83,False,NV
2020-07-03,63,False,NV
2020-07-04,76,False,NV
2020-07-05,58,False,NV
2020-07-06,59,False,NV
2020-07-07,75,False,NV
2020-07-08,68,False,NV
2020-07-09,80,False,NV
2020-07-10,44,False,NV
2020-07-11,57,False,NV
2020-07-12,42,False,NV
2020-07-13,66,False,NV
2020-07-14,79,False,NV
2020-07-15,81,False,NV
2020-07-16,53,False,NV
2020-07-17,58,False,NV
2020-07-18,54,False,NV
2020-07-19,33,False,NV
2020-07-20,57,False,NV
2020-07-21,47,False,NV
2020-07-22,49,False,NV
2020-07-23,41,False,NV
2020-07-24,44,False,NV
2020-07-25,35,False,NV
2020-07-26,43,False,NV
2020-07-27,65,False,NV
2020-07-28,32,False,NV
2020-07-29,55,False,NV
2020-07-30,44,False,NV
2020-07-31,25,False,NV
2020-08-01,35,False,NV
2020-08-02,47,False,NV
2020-08-03,51,False,NV
2020-08-04,44,False,NV
2020-08-05,45,False,NV
2020-08-06,41,False,NV
2020-08-07,32,False,NV
2020-08-08,33,False,NV
2020-08-09,29,False,NV
2020-08-10,34,False,NV
2020-08-11,50,False,NV
2020-08-12,17,False,NV
2020-08-13,39,False,NV
2020-08-14,30,False,NV
2020-08-15,37,False,NV
2020-08-16,30,False,NV
2020-08-17,26,False,NV
2020-08-18,26,False,NV
2020-08-19,14,False,NV
2020-08-20,24,False,NV
2020-08-21,35,False,NV
2020-08-22,44,False,NV
2020-08-23,24,False,NV
2020-08-24,27,False,NV
2020-08-25,21,False,NV
2020-08-26,23,False,NV
2020-08-27,21,False,NV
2020-08-28,25,False,NV
2020-08-29,10,False,NV
2020-08-30,20,False,NV
2020-08-31,33,False,NV
2020-09-01,15,False,NV
2020-09-02,17,False,NV
2020-09-03,26,False,NV
2020-09-04,22,False,NV
2020-09-05,18,False,NV
2020-09-06,18,False,NV
2020-09-07,15,False,NV
2020-09-08,20,False,NV
2020-09-09,36,False,NV
2020-09-10,19,False,NV
2020-09-11,19,False,NV
2020-09-12,26,False,NV
2020-09-13,25,False,NV
2020-09-14,22,False,NV
2020-09-15,20,False,NV
2020-09-16,24,False,NV
2020-09-17,15,False,NV
2020-09-18,21,False,NV
2020-09-19,26,False,NV
2020-09-20,22,False,NV
2020-09-21,13,False,NV
2020-09-22,25,False,NV
2020-09-23,31,False,NV
2020-09-24,29,False,NV
2020-09-25,25,False,NV
2020-09-26,19,False,NV
2020-09-27,19,False,NV
2020-09-28,22,False,NV
2020-09-29,35,False,NV
2020-09-30,24,False,NV
2020-10-01,26,False,NV
2020-10-02,41,False,NV
2020-10-03,47,False,NV
2020-10-04,36,False,NV
2020-10-05,34,False,NV
2020-10-06,39,False,NV
2020-10-07,43,False,NV
2020-03-22,90,False,NH
2020-03-23,84,False,NH
2020-03-24,41,False,NH
2020-03-25,100,False,NH
2020-03-26,54,False,NH
2020-03-27,83,False,NH
2020-03-28,81,False,NH
2020-03-29,62,False,NH
2020-03-30,45,False,NH
2020-03-31,89,False,NH
2020-04-01,52,False,NH
2020-04-02,64,False,NH
2020-04-03,45,False,NH
2020-04-04,66,False,NH
2020-04-05,34,False,NH
2020-04-06,47,False,NH
2020-04-07,37,False,NH
2020-04-08,60,False,NH
2020-04-09,32,False,NH
2020-04-10,26,False,NH
2020-04-11,38,False,NH
2020-04-12,35,False,NH
2020-04-13,38,False,NH
2020-04-14,30,False,NH
2020-04-15,20,False,NH
2020-04-16,41,False,NH
2020-04-17,29,False,NH
2020-04-18,25,False,NH
2020-04-19,16,False,NH
2020-04-20,29,False,NH
2020-04-21,28,False,NH
2020-04-22,20,False,NH
2020-04-23,26,False,NH
2020-04-24,23,False,NH
2020-04-25,43,False,NH
2020-04-26,25,False,NH
2020-04-27,25,False,NH
2020-04-28,53,False,NH
2020-04-29,31,False,NH
2020-04-30,32,False,NH
2020-05-01,26,False,NH
2020-05-02,43,False,NH
2020-05-03,24,False,NH
2020-05-04,14,False,NH
2020-05-05,21,False,NH
2020-05-06,26,False,NH
2020-05-07,33,False,NH
2020-05-08,23,False,NH
2020-05-09,29,False,NH
2020-05-10,19,False,NH
2020-05-11,42,False,NH
2020-05-12,17,False,NH
2020-05-13,44,False,NH
2020-05-14,31,False,NH
2020-05-15,34,False,NH
2020-05-16,24,False,NH
2020-05-17,27,False,NH
2020-05-18,29,False,NH
2020-05-19,30,False,NH
2020-05-20,17,False,NH
2020-05-21,28,False,NH
2020-05-22,11,False,NH
2020-05-23,33,False,NH
2020-05-24,37,False,NH
2020-05-25,38,False,NH
2020-05-26,17,False,NH
2020-05-27,37,False,NH
2020-05-28,27,False,NH
2020-05-29,20,False,NH
2020-05-30,20,False,NH
2020-05-31,40,False,NH
2020-06-01,24,False,NH
2020-06-02,26,False,NH
2020-06-03,29,False,NH
2020-06-04,20,False,NH
2020-06-05,20,False,NH
2020-06-06,23,False,NH
2020-06-07,15,False,NH
2020-06-08,17,False,NH
2020-06-09,25,False,NH
2020-06-10,21,False,NH
2020-06-11,21,False,NH
2020-06-12,22,False,NH
2020-06-13,17,False,NH
2020-06-14,37,False,NH
2020-06-15,16,False,NH
2020-06-16,18,False,NH
2020-06-17,26,False,NH
2020-06-18,28,False,NH
2020-06-19,12,False,NH
2020-06-20,12,False,NH
2020-06-21,33,False,NH
2020-06-22,14,False,NH
2020-06-23,15,False,NH
2020-06-24,21,False,NH
2020-06-25,26,False,NH
2020-06-26,45,False,NH
2020-06-27,41,False,NH
2020-06-28,34,False,NH
2020-06-29,35,False,NH
2020-06-30,29,False,NH
2020-07-01,22,False,NH
2020-07-02,62,False,NH
2020-07-03,57,False,NH
2020-07-04,20,False,NH
2020-07-05,39,False,NH
2020-07-06,47,False,NH
2020-07-07,45,False,NH
2020-07-08,47,False,NH
2020-07-09,31,False,NH
2020-07-10,53,False,NH
2020-07-11,16,False,NH
2020-07-12,34,False,NH
2020-07-13,65,False,NH
2020-07-14,25,False,NH
2020-07-15,57,False,NH
2020-07-16,54,False,NH
2020-07-17,35,False,NH
2020-07-18,41,False,NH
2020-07-19,44,False,NH
2020-07-20,26,False,NH
2020-07-21,38,False,NH
2020-07-22,44,False,NH
2020-07-23,36,False,NH
2020-07-24,12,False,NH
2020-07-25,44,False,NH
2020-07-26,39,False,NH
2020-07-27,41,False,NH
2020-07-28,37,False,NH
2020-07-29,35,False,NH
2020-07-30,30,False,NH
2020-07-31,28,False,NH
2020-08-01,48,False,NH
2020-08-02,49,False,NH
2020-08-03,44,False,NH
2020-08-04,40,False,NH
2020-08-05,31,False,NH
2020-08-06,51,False,NH
2020-08-07,52,False,NH
2020-08-08,30,False,NH
2020-08-09,55,False,NH
2020-08-10,34,False,NH
2020-08-11,37,False,NH
2020-08-12,40,False,NH
2020-08-13,35,False,NH
2020-08-14,31,False,NH
2020-08-15,50,False,NH
2020-08-16,38,False,NH
2020-08-17,31,False,NH
2020-08-18,31,False,NH
2020-08-19,40,False,NH
2020-08-20,40,False,NH
2020-08-21,31,False,NH
2020-08-22,13,False,NH
2020-08-23,12,False,NH
2020-08-24,59,False,NH
2020-08-25,29,False,NH
2020-08-26,35,False,NH
2020-08-27,26,False,NH
2020-08-28,12,False,NH
2020-08-29,23,False,NH
2020-08-30,33,False,NH
2020-08-31,30,False,NH
2020-09-01,26,False,NH
2020-09-02,28,False,NH
2020-09-03,33,False,NH
2020-09-04,39,False,NH
2020-09-05,30,False,NH
2020-09-06,30,False,NH
2020-09-07,40,False,NH
2020-09-08,39,False,NH
2020-09-09,32,False,NH
2020-09-10,31,False,NH
2020-09-11,11,False,NH
2020-09-12,30,False,NH
2020-09-13,28,False,NH
2020-09-14,32,False,NH
2020-09-15,39,False,NH
2020-09-16,37,False,NH
2020-09-17,39,False,NH
2020-09-18,33,False,NH
2020-09-19,43,False,NH
2020-09-20,53,False,NH
2020-09-21,41,False,NH
2020-09-22,49,False,NH
2020-09-23,44,False,NH
2020-09-24,32,False,NH
2020-09-25,32,False,NH
2020-09-26,45,False,NH
2020-09-27,42,False,NH
2020-09-28,40,False,NH
2020-09-29,23,False,NH
2020-09-30,23,False,NH
2020-10-01,41,False,NH
2020-10-02,46,False,NH
2020-10-03,49,False,NH
2020-10-04,74,False,NH
2020-10-05,65,False,NH
2020-10-06,56,False,NH
2020-10-07,49,False,NH
2020-03-22,100,False,NJ
2020-03-23,97,False,NJ
2020-03-24,84,False,NJ
2020-03-25,82,False,NJ
2020-03-26,82,False,NJ
2020-03-27,70,False,NJ
2020-03-28,81,False,NJ
2020-03-29,76,False,NJ
2020-03-30,80,False,NJ
2020-03-31,62,False,NJ
2020-04-01,93,False,NJ
2020-04-02,68,False,NJ
2020-04-03,72,False,NJ
2020-04-04,72,False,NJ
2020-04-05,59,False,NJ
2020-04-06,67,False,NJ
2020-04-07,60,False,NJ
2020-04-08,61,False,NJ
2020-04-09,55,False,NJ
2020-04-10,48,False,NJ
2020-04-11,53,False,NJ
2020-04-12,48,False,NJ
2020-04-13,43,False,NJ
2020-04-14,43,False,NJ
2020-04-15,46,False,NJ
2020-04-16,42,False,NJ
2020-04-17,43,False,NJ
2020-04-18,44,False,NJ
2020-04-19,41,False,NJ
2020-04-20,46,False,NJ
2020-04-21,41,False,NJ
2020-04-22,38,False,NJ
2020-04-23,42,False,NJ
2020-04-24,29,False,NJ
2020-04-25,43,False,NJ
2020-04-26,49,False,NJ
2020-04-27,45,False,NJ
2020-04-28,33,False,NJ
2020-04-29,36,False,NJ
2020-04-30,40,False,NJ
2020-05-01,30,False,NJ
2020-05-02,32,False,NJ
2020-05-03,31,False,NJ
2020-05-04,31,False,NJ
2020-05-05,21,False,NJ
2020-05-06,30,False,NJ
2020-05-07,29,False,NJ
2020-05-08,32,False,NJ
2020-05-09,26,False,NJ
2020-05-10,38,False,NJ
2020-05-11,34,False,NJ
2020-05-12,34,False,NJ
2020-05-13,25,False,NJ
2020-05-14,27,False,NJ
2020-05-15,30,False,NJ
2020-05-16,20,False,NJ
2020-05-17,20,False,NJ
2020-05-18,23,False,NJ
2020-05-19,30,False,NJ
2020-05-20,28,False,NJ
2020-05-21,24,False,NJ
2020-05-22,26,False,NJ
2020-05-23,22,False,NJ
2020-05-24,11,False,NJ
2020-05-25,21,False,NJ
2020-05-26,33,False,NJ
2020-05-27,24,False,NJ
2020-05-28,24,False,NJ
2020-05-29,25,False,NJ
2020-05-30,29,False,NJ
2020-05-31,18,False,NJ
2020-06-01,30,False,NJ
2020-06-02,20,False,NJ
2020-06-03,21,False,NJ
2020-06-04,26,False,NJ
2020-06-05,16,False,NJ
2020-06-06,13,False,NJ
2020-06-07,14,False,NJ
2020-06-08,25,False,NJ
2020-06-09,19,False,NJ
2020-06-10,26,False,NJ
2020-06-11,10,False,NJ
2020-06-12,13,False,NJ
2020-06-13,16,False,NJ
2020-06-14,25,False,NJ
2020-06-15,22,False,NJ
2020-06-16,23,False,NJ
2020-06-17,26,False,NJ
2020-06-18,20,False,NJ
2020-06-19,21,False,NJ
2020-06-20,24,False,NJ
2020-06-21,22,False,NJ
2020-06-22,30,False,NJ
2020-06-23,28,False,NJ
2020-06-24,20,False,NJ
2020-06-25,35,False,NJ
2020-06-26,40,False,NJ
2020-06-27,38,False,NJ
2020-06-28,36,False,NJ
2020-06-29,44,False,NJ
2020-06-30,54,False,NJ
2020-07-01,40,False,NJ
2020-07-02,58,False,NJ
2020-07-03,39,False,NJ
2020-07-04,41,False,NJ
2020-07-05,38,False,NJ
2020-07-06,48,False,NJ
2020-07-07,47,False,NJ
2020-07-08,62,False,NJ
2020-07-09,53,False,NJ
2020-07-10,49,False,NJ
2020-07-11,50,False,NJ
2020-07-12,38,False,NJ
2020-07-13,59,False,NJ
2020-07-14,63,False,NJ
2020-07-15,56,False,NJ
2020-07-16,47,False,NJ
2020-07-17,46,False,NJ
2020-07-18,44,False,NJ
2020-07-19,34,False,NJ
2020-07-20,40,False,NJ
2020-07-21,42,False,NJ
2020-07-22,36,False,NJ
2020-07-23,34,False,NJ
2020-07-24,40,False,NJ
2020-07-25,35,False,NJ
2020-07-26,39,False,NJ
2020-07-27,46,False,NJ
2020-07-28,45,False,NJ
2020-07-29,51,False,NJ
2020-07-30,49,False,NJ
2020-07-31,42,False,NJ
2020-08-01,48,False,NJ
2020-08-02,60,False,NJ
2020-08-03,44,False,NJ
2020-08-04,50,False,NJ
2020-08-05,34,False,NJ
2020-08-06,36,False,NJ
2020-08-07,37,False,NJ
2020-08-08,36,False,NJ
2020-08-09,57,False,NJ
2020-08-10,48,False,NJ
2020-08-11,55,False,NJ
2020-08-12,36,False,NJ
2020-08-13,41,False,NJ
2020-08-14,44,False,NJ
2020-08-15,38,False,NJ
2020-08-16,36,False,NJ
2020-08-17,41,False,NJ
2020-08-18,36,False,NJ
2020-08-19,35,False,NJ
2020-08-20,36,False,NJ
2020-08-21,33,False,NJ
2020-08-22,28,False,NJ
2020-08-23,34,False,NJ
2020-08-24,30,False,NJ
2020-08-25,37,False,NJ
2020-08-26,36,False,NJ
2020-08-27,31,False,NJ
2020-08-28,24,False,NJ
2020-08-29,32,False,NJ
2020-08-30,31,False,NJ
2020-08-31,33,False,NJ
2020-09-01,27,False,NJ
2020-09-02,28,False,NJ
2020-09-03,31,False,NJ
2020-09-04,27,False,NJ
2020-09-05,41,False,NJ
2020-09-06,30,False,NJ
2020-09-07,36,False,NJ
2020-09-08,33,False,NJ
2020-09-09,27,False,NJ
2020-09-10,30,False,NJ
2020-09-11,30,False,NJ
2020-09-12,30,False,NJ
2020-09-13,35,False,NJ
2020-09-14,34,False,NJ
2020-09-15,27,False,NJ
2020-09-16,33,False,NJ
2020-09-17,41,False,NJ
2020-09-18,29,False,NJ
2020-09-19,17,False,NJ
2020-09-20,29,False,NJ
2020-09-21,36,False,NJ
2020-09-22,45,False,NJ
2020-09-23,32,False,NJ
2020-09-24,38,False,NJ
2020-09-25,34,False,NJ
2020-09-26,35,False,NJ
2020-09-27,26,False,NJ
2020-09-28,49,False,NJ
2020-09-29,30,False,NJ
2020-09-30,33,False,NJ
2020-10-01,39,False,NJ
2020-10-02,76,False,NJ
2020-10-03,55,False,NJ
2020-10-04,58,False,NJ
2020-10-05,51,False,NJ
2020-10-06,50,False,NJ
2020-10-07,51,False,NJ
2020-03-22,93,False,NM
2020-03-23,89,False,NM
2020-03-24,76,False,NM
2020-03-25,79,False,NM
2020-03-26,82,False,NM
2020-03-27,62,False,NM
2020-03-28,100,False,NM
2020-03-29,52,False,NM
2020-03-30,64,False,NM
2020-03-31,29,False,NM
2020-04-01,52,False,NM
2020-04-02,73,False,NM
2020-04-03,45,False,NM
2020-04-04,76,False,NM
2020-04-05,33,False,NM
2020-04-06,31,False,NM
2020-04-07,35,False,NM
2020-04-08,32,False,NM
2020-04-09,52,False,NM
2020-04-10,30,False,NM
2020-04-11,40,False,NM
2020-04-12,26,False,NM
2020-04-13,25,False,NM
2020-04-14,37,False,NM
2020-04-15,21,False,NM
2020-04-16,30,False,NM
2020-04-17,34,False,NM
2020-04-18,31,False,NM
2020-04-19,39,False,NM
2020-04-20,30,False,NM
2020-04-21,27,False,NM
2020-04-22,36,False,NM
2020-04-23,27,False,NM
2020-04-24,25,False,NM
2020-04-25,42,False,NM
2020-04-26,28,False,NM
2020-04-27,28,False,NM
2020-04-28,46,False,NM
2020-04-29,55,False,NM
2020-04-30,42,False,NM
2020-05-01,41,False,NM
2020-05-02,51,False,NM
2020-05-03,40,False,NM
2020-05-04,18,False,NM
2020-05-05,26,False,NM
2020-05-06,16,False,NM
2020-05-07,44,False,NM
2020-05-08,43,False,NM
2020-05-09,14,False,NM
2020-05-10,27,False,NM
2020-05-11,28,False,NM
2020-05-12,28,False,NM
2020-05-13,40,False,NM
2020-05-14,31,False,NM
2020-05-15,48,False,NM
2020-05-16,36,False,NM
2020-05-17,29,False,NM
2020-05-18,54,False,NM
2020-05-19,38,False,NM
2020-05-20,29,False,NM
2020-05-21,30,False,NM
2020-05-22,24,False,NM
2020-05-23,45,False,NM
2020-05-24,11,False,NM
2020-05-25,49,False,NM
